Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Brad,2014-10-25 19:42:04,00:00:04,,American Horror Story: Murder House: Pilot (Episode 1),,Apple iPhone 5 with CDMA,00:00:04,Not latest view,US (United States)
Brad,2014-10-24 23:57:04,01:23:46,,Paranormal Activity 4,,Google Chromecast streaming stick,01:23:46,01:23:46,US (United States)
Brad,2014-10-24 23:55:01,00:00:05,,Paranormal Activity 4,,Apple iPhone 5 with CDMA,00:00:05,Not latest view,US (United States)
Brad,2014-10-24 21:17:09,01:54:16,,My Father the Hero,,Samsung 2011 Genoa-S Smart TV,01:27:11,01:27:11,US (United States)
Brad,2014-10-24 02:23:19,00:32:04,,The Presidio,,Samsung 2011 Genoa-S Smart TV,00:32:04,00:32:04,US (United States)
Brad,2014-10-23 01:49:01,01:33:14,,Three Fugitives,,Samsung 2011 Genoa-S Smart TV,01:33:14,01:33:14,US (United States)
Brad,2014-10-23 00:03:52,00:41:42,,Cosmos: A Spacetime Odyssey: Season 1: Unafraid of the Dark (Episode 13),,Google Chromecast streaming stick,00:41:42,Not latest view,US (United States)
Brad,2014-10-22 23:33:35,00:30:07,,Cosmos: A Spacetime Odyssey: Season 1: The World Set Free (Episode 12),,Google Chromecast streaming stick,00:40:52,00:40:52,US (United States)
Brad,2014-10-22 00:05:08,00:10:44,,Cosmos: A Spacetime Odyssey: Season 1: The World Set Free (Episode 12),,Google Chromecast streaming stick,00:10:44,Not latest view,US (United States)
Brad,2014-10-21 23:48:24,00:16:32,,Cosmos: A Spacetime Odyssey: Season 1: The Immortals (Episode 11),,Google Chromecast streaming stick,00:42:19,00:42:19,US (United States)
Brad,2014-10-20 19:53:58,01:45:50,,Insidious: Chapter 2,,Google Chromecast streaming stick,01:45:50,01:45:50,US (United States)
Brad,2014-10-18 23:03:01,00:11:59,,Malta Story,,Samsung 2011 Genoa-S Smart TV,00:38:16,00:38:16,US (United States)
Brad,2014-10-18 19:25:16,00:29:16,,Malta Story,,Samsung 2011 Genoa-S Smart TV,00:29:16,Not latest view,US (United States)
Brad,2014-10-18 17:41:32,01:29:49,,The Desert Fox: The Story of Rommel,,Samsung 2011 Genoa-S Smart TV,01:28:26,01:28:26,US (United States)
Brad,2014-10-18 11:35:08,01:37:00,,Baby's Day Out,,Samsung 2011 Genoa-S Smart TV,01:35:50,01:35:50,US (United States)
Brad,2014-10-15 23:32:52,00:25:49,,Cosmos: A Spacetime Odyssey: Season 1: The Immortals (Episode 11),,Google Chromecast streaming stick,00:25:49,Not latest view,US (United States)
Brad,2014-10-15 23:32:19,00:00:10,,Cosmos: A Spacetime Odyssey: Season 1: The Immortals (Episode 11),,Apple iPhone 5 with CDMA,00:00:10,Not latest view,US (United States)
Brad,2014-10-13 09:03:40,01:52:33,,Coming to America,,Samsung 2011 Genoa-S Smart TV,01:52:33,Not latest view,US (United States)
Brad,2014-10-13 08:47:44,00:14:55,,Trading Places,,Samsung 2011 Genoa-S Smart TV,01:52:59,Not latest view,US (United States)
Brad,2014-10-13 01:00:18,00:01:05,,The Walking Dead: Season 4: Inmates (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:05,00:01:05,US (United States)
Brad,2014-10-13 00:17:52,00:42:18,,The Walking Dead: Season 4: After (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:39,00:42:39,US (United States)
Brad,2014-10-12 19:31:39,00:55:24,,Trading Places,,Samsung 2011 Genoa-S Smart TV,01:38:04,Not latest view,US (United States)
Brad,2014-10-12 18:16:22,00:42:42,,Trading Places,,Samsung 2011 Genoa-S Smart TV,00:42:42,Not latest view,US (United States)
Brad,2014-10-12 09:43:17,01:53:10,,Trading Places,,Samsung 2011 Genoa-S Smart TV,01:53:10,Not latest view,US (United States)
Brad,2014-10-12 09:36:15,00:05:13,,Curious George: A Halloween Boo Fest,,Samsung 2011 Genoa-S Smart TV,00:05:13,00:05:13,US (United States)
Brad,2014-10-12 01:33:46,00:37:29,,The Walking Dead: Season 4: After (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:37:29,Not latest view,US (United States)
Brad,2014-10-12 00:50:57,00:42:46,,The Walking Dead: Season 4: Too Far Gone (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:46,00:42:46,US (United States)
Brad,2014-10-11 11:05:49,01:57:16,,Multiplicity,,Samsung 2011 Genoa-S Smart TV,01:53:43,01:53:43,US (United States)
Brad,2014-10-11 01:49:18,01:32:56,,Multiplicity,,Samsung 2011 Genoa-S Smart TV,01:32:56,Not latest view,US (United States)
Brad,2014-10-11 01:28:40,00:40:11,,Cosmos: A Spacetime Odyssey: Season 1: The Electric Boy (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:40:11,00:40:11,US (United States)
Brad,2014-10-11 01:27:11,00:01:28,,Cosmos: A Spacetime Odyssey: Season 1: The Lost Worlds of Planet Earth (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:28,00:01:28,US (United States)
Brad,2014-10-11 01:25:36,00:00:26,,The Walking Dead: Season 4: Too Far Gone (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:26,Not latest view,US (United States)
Brad,2014-10-11 00:42:18,00:42:48,,The Walking Dead: Season 4: Dead Weight (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:48,00:42:48,US (United States)
Brad,2014-10-11 00:09:12,01:36:15,,Annie,,Samsung 2011 Genoa-S Smart TV,02:06:15,Not latest view,US (United States)
Brad,2014-10-10 23:59:27,00:42:50,,The Walking Dead: Season 4: Live Bait (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:50,00:42:50,US (United States)
Brad,2014-10-10 23:16:36,00:42:50,,The Walking Dead: Season 4: Internment (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:50,00:42:50,US (United States)
Brad,2014-10-10 22:06:06,00:30:01,,Annie,,Samsung 2011 Genoa-S Smart TV,00:30:01,Not latest view,US (United States)
Brad,2014-10-10 11:25:04,00:07:35,,Annie,,Samsung 2011 Genoa-S Smart TV,02:05:34,Not latest view,US (United States)
Brad,2014-10-10 09:57:18,01:12:04,,Annie,,Samsung 2011 Genoa-S Smart TV,01:55:36,Not latest view,US (United States)
Brad,2014-10-10 01:33:20,00:38:21,,Annie,,Samsung 2011 Genoa-S Smart TV,00:38:21,Not latest view,US (United States)
Brad,2014-10-09 23:51:39,00:42:21,,Cosmos: A Spacetime Odyssey: Season 1: The Lost Worlds of Planet Earth (Episode 9),,Google Chromecast streaming stick,00:42:21,Not latest view,US (United States)
Brad,2014-10-09 23:51:13,00:00:06,,Cosmos: A Spacetime Odyssey: Season 1: The Lost Worlds of Planet Earth (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,Not latest view,US (United States)
Brad,2014-10-08 23:56:41,00:43:01,,The Walking Dead: Season 4: Indifference (Episode 4),,Google Chromecast streaming stick,00:43:01,00:43:01,US (United States)
Brad,2014-10-08 23:56:12,00:00:10,,The Walking Dead: Season 4: Indifference (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:10,Not latest view,US (United States)
Brad,2014-10-08 23:50:53,00:00:15,,The Walking Dead: Season 4: Indifference (Episode 4),,Apple iPhone 5 with CDMA,00:00:15,Not latest view,US (United States)
Brad,2014-10-06 23:31:06,00:40:20,,Cosmos: A Spacetime Odyssey: Season 1: Sisters of the Sun (Episode 8),,Google Chromecast streaming stick,00:40:20,00:40:20,US (United States)
Brad,2014-10-06 23:30:38,00:00:05,,Cosmos: A Spacetime Odyssey: Season 1: Sisters of the Sun (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:05,Not latest view,US (United States)
Brad,2014-10-06 00:41:15,00:36:51,,Cosmos: A Spacetime Odyssey: Season 1: The Clean Room (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:31,00:41:31,US (United States)
Brad,2014-10-05 09:02:04,00:09:08,,Multiplicity,,Samsung 2011 Genoa-S Smart TV,00:09:08,Not latest view,US (United States)
Brad,2014-10-05 03:00:47,00:00:20,,The Walking Dead: Season 4: Indifference (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:20,Not latest view,US (United States)
Brad,2014-10-05 02:20:00,00:40:44,,The Walking Dead: Season 4: Isolation (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:40,00:42:40,US (United States)
Brad,2014-10-04 19:39:33,00:02:00,,The Walking Dead: Season 4: Isolation (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:00,Not latest view,US (United States)
Brad,2014-10-04 18:56:43,00:42:49,,The Walking Dead: Season 4: Infected (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:49,00:42:49,US (United States)
Brad,2014-10-04 18:13:52,00:42:49,,The Walking Dead: Season 4: 30 Days Without an Accident (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:49,00:42:49,US (United States)
Brad,2014-10-04 18:09:35,00:23:01,,"Ed, Edd 'n' Eddy: Season 3: The Luck of the Ed / Ed... Pass It On... (Episode 10)",,Samsung 2011 Genoa-S Smart TV,00:23:01,00:23:01,US (United States)
Brad,2014-10-04 17:45:29,00:22:53,,"Ed, Edd 'n' Eddy: Season 3: Rock-a-Bye-Ed / O-Ed-Eleven (Episode 9)",,Samsung 2011 Genoa-S Smart TV,00:22:53,00:22:53,US (United States)
Brad,2014-10-04 17:30:08,00:42:48,,The Walking Dead: Season 3: Welcome to the Tombs (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:43:11,00:43:11,US (United States)
Brad,2014-10-04 17:00:56,00:22:51,,"Ed, Edd 'n' Eddy: Season 3: Gimme, Gimme Never Ed / My Fair Ed (Episode 8)",,Samsung 2011 Genoa-S Smart TV,00:22:51,00:22:51,US (United States)
Brad,2014-10-04 16:57:51,00:02:49,,"Ed, Edd 'n' Eddy: Season 3: Ed or Tails / Boys Will Be Eds (Episode 7)",,Samsung 2011 Genoa-S Smart TV,00:22:56,00:22:56,US (United States)
Brad,2014-10-04 16:46:15,00:11:18,,"Ed, Edd 'n' Eddy: Season 3: Once Upon an Ed / For Your Ed Only (Episode 2)",,Samsung 2011 Genoa-S Smart TV,00:22:55,00:22:55,US (United States)
Brad,2014-10-04 10:27:30,00:53:57,,The Croods,,Samsung 2011 Genoa-S Smart TV,01:32:02,Not latest view,US (United States)
Brad,2014-10-04 01:53:39,00:02:00,,The Walking Dead: Season 3: Welcome to the Tombs (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:00,Not latest view,US (United States)
Brad,2014-10-04 01:10:52,00:42:45,,The Walking Dead: Season 3: This Sorrowful Life (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:45,00:42:45,US (United States)
Brad,2014-10-04 00:28:58,01:58:51,,The Croods,,Samsung 2011 Genoa-S Smart TV,01:30:47,Not latest view,US (United States)
Brad,2014-10-04 00:27:40,00:42:45,,The Walking Dead: Season 3: Prey (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:45,00:42:45,US (United States)
Brad,2014-10-02 01:08:18,00:07:16,,The League: Season 5: Flowers for Taco (Episode 8),,Google Chromecast streaming stick,00:07:16,Not latest view,US (United States)
Brad,2014-10-02 00:46:45,00:21:19,,The League: Season 5: The Bringer Show (Episode 7),,Google Chromecast streaming stick,00:21:19,00:21:19,US (United States)
Brad,2014-10-02 00:25:11,00:21:19,,The League: Season 5: Heavy Petting (Episode 6),,Google Chromecast streaming stick,00:21:19,00:21:19,US (United States)
Brad,2014-10-01 02:19:15,00:31:55,,3 Days to Kill,,Samsung 2011 Genoa-S Smart TV,00:54:31,00:54:31,US (United States)
Brad,2014-10-01 02:13:01,00:00:07,,Orange Is the New Black: Season 1: Can't Fix Crazy (Episode 13),,Samsung 2011 Genoa-S Smart TV,00:48:22,00:48:22,US (United States)
Brad,2014-09-29 07:03:49,00:29:06,,Snow Day,,Samsung 2011 Genoa-S Smart TV,00:29:06,00:29:06,US (United States)
Brad,2014-09-29 01:38:54,01:34:03,,Good Guys Wear Black,,Samsung 2011 Genoa-S Smart TV,01:34:03,01:34:03,US (United States)
Brad,2014-09-28 10:46:09,01:38:19,,Cool Runnings,,Samsung 2011 Genoa-S Smart TV,01:36:19,Not latest view,US (United States)
Brad,2014-09-28 04:36:06,01:36:18,,Good Guys Wear Black,,Samsung 2011 Genoa-S Smart TV,01:35:57,Not latest view,US (United States)
Brad,2014-09-28 01:58:34,00:00:26,,The Walking Dead: Season 3: Prey (Episode 14),,Google Chromecast streaming stick,00:00:26,Not latest view,US (United States)
Brad,2014-09-28 01:27:49,00:30:34,,The Walking Dead: Season 3: Arrow on the Doorpost (Episode 13),,Google Chromecast streaming stick,00:42:59,00:42:59,US (United States)
Brad,2014-09-22 00:44:07,00:12:25,,The Walking Dead: Season 3: Arrow on the Doorpost (Episode 13),,Google Chromecast streaming stick,00:12:25,Not latest view,US (United States)
Brad,2014-09-21 23:59:27,00:43:00,,The Walking Dead: Season 3: Clear (Episode 12),,Google Chromecast streaming stick,00:43:00,00:43:00,US (United States)
Brad,2014-09-21 23:42:57,00:16:20,,The Walking Dead: Season 3: I Ain't a Judas (Episode 11),,Google Chromecast streaming stick,00:42:59,00:42:59,US (United States)
Brad,2014-09-20 03:31:54,00:04:08,,Cosmos: A Spacetime Odyssey: Season 1: The Clean Room (Episode 7),,Google Chromecast streaming stick,00:04:44,Not latest view,US (United States)
Brad,2014-09-20 01:27:15,00:04:27,,Cosmos: A Spacetime Odyssey: Season 1: The Clean Room (Episode 7),,Google Chromecast streaming stick,00:04:27,Not latest view,US (United States)
Brad,2014-09-20 00:43:13,00:43:50,,"Cosmos: A Spacetime Odyssey: Season 1: Deeper, Deeper, Deeper Still (Episode 6)",,Google Chromecast streaming stick,00:43:50,00:43:50,US (United States)
Brad,2014-09-19 23:59:11,00:43:50,,Cosmos: A Spacetime Odyssey: Season 1: Hiding in the Light (Episode 5),,Google Chromecast streaming stick,00:43:50,00:43:50,US (United States)
Brad,2014-09-19 22:17:05,00:41:46,,Cosmos: A Spacetime Odyssey: Season 1: A Sky Full of Ghosts (Episode 4),,Google Chromecast streaming stick,00:41:46,00:41:46,US (United States)
Brad,2014-09-19 21:57:38,00:19:17,,Cosmos: A Spacetime Odyssey: Season 1: When Knowledge Conquered Fear (Episode 3),,Google Chromecast streaming stick,00:43:43,00:43:43,US (United States)
Brad,2014-09-19 01:20:12,00:23:29,,Cosmos: A Spacetime Odyssey: Season 1: When Knowledge Conquered Fear (Episode 3),,Google Chromecast streaming stick,00:24:59,Not latest view,US (United States)
Brad,2014-09-19 00:36:57,00:43:03,,Cosmos: A Spacetime Odyssey: Season 1: Some of the Things That Molecules Do (Episode 2),,Google Chromecast streaming stick,00:43:03,00:43:03,US (United States)
Brad,2014-09-19 00:32:17,00:04:28,,Cosmos: A Spacetime Odyssey: Season 1: Standing Up in the Milky Way (Episode 1),,Google Chromecast streaming stick,00:44:03,00:44:03,US (United States)
Brad,2014-09-17 00:29:35,00:39:35,,Cosmos: A Spacetime Odyssey: Season 1: Standing Up in the Milky Way (Episode 1),,Google Chromecast streaming stick,00:39:35,Not latest view,US (United States)
Brad,2014-09-17 00:29:21,00:00:04,,Cosmos: A Spacetime Odyssey: Season 1: Standing Up in the Milky Way (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Brad,2014-09-17 00:28:28,00:00:15,,Science of Armored Cars,,Google Chromecast streaming stick,00:00:15,00:00:15,US (United States)
Brad,2014-09-17 00:28:08,00:00:03,,Science of Armored Cars,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:03,Not latest view,US (United States)
Brad,2014-09-16 23:10:44,00:19:59,,The League: Season 5: Rafi and Dirty Randy (Episode 4),,Google Chromecast streaming stick,00:21:17,00:21:17,US (United States)
Brad,2014-09-16 23:10:24,00:00:08,,The League: Season 5: Rafi and Dirty Randy (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:20,Not latest view,US (United States)
Brad,2014-09-16 23:10:01,00:00:06,,The League: Season 5: Rafi and Dirty Randy (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:14,Not latest view,US (United States)
Brad,2014-09-16 23:09:48,00:00:01,,The League: Season 5: Rafi and Dirty Randy (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:09,Not latest view,US (United States)
Brad,2014-09-16 23:09:36,00:00:10,,The League: Season 5: Rafi and Dirty Randy (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:10,Not latest view,US (United States)
Brad,2014-09-16 23:09:07,00:00:14,,The League: Season 5: Rafi and Dirty Randy (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:02,Not latest view,US (United States)
Brad,2014-09-16 23:08:08,00:00:50,,The League: Season 5: Rafi and Dirty Randy (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:50,Not latest view,US (United States)
Brad,2014-09-16 00:49:29,00:26:38,,The Walking Dead: Season 3: I Ain't a Judas (Episode 11),,Google Chromecast streaming stick,00:26:38,Not latest view,US (United States)
Brad,2014-09-16 00:07:44,00:41:34,,The Walking Dead: Season 3: Home (Episode 10),,Google Chromecast streaming stick,00:43:00,00:43:00,US (United States)
Brad,2014-09-16 00:01:02,00:01:28,,The Walking Dead: Season 3: Home (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:28,Not latest view,US (United States)
Brad,2014-09-15 00:16:27,00:42:45,,The Walking Dead: Season 3: The Suicide King (Episode 9),,Google Chromecast streaming stick,00:42:45,00:42:45,US (United States)
Brad,2014-09-14 23:33:14,00:43:00,,The Walking Dead: Season 3: Made to Suffer (Episode 8),,Google Chromecast streaming stick,00:43:00,00:43:00,US (United States)
Brad,2014-09-14 22:38:32,00:43:00,,The Walking Dead: Season 3: When the Dead Come Knocking (Episode 7),,Google Chromecast streaming stick,00:43:00,00:43:00,US (United States)
Brad,2014-09-14 22:28:45,00:09:35,,The Walking Dead: Season 3: Hounded (Episode 6),,Google Chromecast streaming stick,00:42:59,00:42:59,US (United States)
Brad,2014-09-14 21:49:06,00:33:26,,The Walking Dead: Season 3: Hounded (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:33:26,Not latest view,US (United States)
Brad,2014-09-14 21:06:19,00:42:46,,The Walking Dead: Season 3: Say the Word (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:46,00:42:46,US (United States)
Brad,2014-09-14 20:50:51,00:06:32,,The Walking Dead: Season 3: Killer Within (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:46,00:42:46,US (United States)
Brad,2014-09-14 12:50:31,00:36:52,,The Walking Dead: Season 3: Killer Within (Episode 4),,Google Chromecast streaming stick,00:36:52,Not latest view,US (United States)
Brad,2014-09-14 12:49:34,00:00:34,,Good Guys Wear Black,,Google Chromecast streaming stick,00:06:17,Not latest view,US (United States)
Brad,2014-09-14 03:19:37,00:05:43,,Good Guys Wear Black,,Samsung 2011 Genoa-S Smart TV,00:05:43,Not latest view,US (United States)
Brad,2014-09-14 02:47:40,00:42:43,,The Walking Dead: Season 3: Walk with Me (Episode 3),,Google Chromecast streaming stick,00:42:43,00:42:43,US (United States)
Brad,2014-09-14 02:01:47,00:42:52,,The Walking Dead: Season 3: Sick (Episode 2),,Google Chromecast streaming stick,00:42:52,00:42:52,US (United States)
Brad,2014-09-14 01:02:31,01:29:17,,Mr. Mom,,Samsung 2011 Genoa-S Smart TV,01:29:17,01:29:17,US (United States)
Brad,2014-09-13 10:22:02,00:51:53,,Guess Who,,Samsung 2011 Genoa-S Smart TV,01:44:15,01:44:15,US (United States)
Brad,2014-09-13 04:01:49,00:15:05,,Man of the House,,Samsung 2011 Genoa-S Smart TV,00:15:05,Not latest view,US (United States)
Brad,2014-09-13 02:15:02,00:02:42,,The Walking Dead: Season 3: Sick (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:42,Not latest view,US (United States)
Brad,2014-09-13 02:14:53,01:26:09,,Assassination,,Samsung 2011 Genoa-S Smart TV,01:25:14,01:25:14,US (United States)
Brad,2014-09-13 01:32:15,00:42:45,,The Walking Dead: Season 3: Seed (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:45,00:42:45,US (United States)
Brad,2014-09-13 00:48:02,00:43:24,,The Walking Dead: Season 2: Beside the Dying Fire (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:47,00:42:47,US (United States)
Brad,2014-09-12 23:33:16,01:29:31,,Guess Who,,Samsung 2011 Genoa-S Smart TV,01:29:31,Not latest view,US (United States)
Brad,2014-09-11 00:51:38,00:42:33,,The Walking Dead: Season 2: Better Angels (Episode 12),,Google Chromecast streaming stick,00:42:33,00:42:33,US (United States)
Brad,2014-09-11 00:08:28,00:42:57,,"The Walking Dead: Season 2: Judge, Jury, Executioner (Episode 11)",,Google Chromecast streaming stick,00:42:57,00:42:57,US (United States)
Brad,2014-09-10 23:24:02,00:42:42,,The Walking Dead: Season 2: 18 Miles Out (Episode 10),,Google Chromecast streaming stick,00:42:42,00:42:42,US (United States)
Brad,2014-09-10 00:29:59,00:21:18,,The League: Season 5: Chalupa vs. the Cutlet (Episode 3),,Google Chromecast streaming stick,00:21:18,00:21:18,US (United States)
Brad,2014-09-10 00:29:53,00:00:02,,The League: Season 5: The Von Nowzick Wedding (Episode 2),,Google Chromecast streaming stick,00:20:09,00:20:09,US (United States)
Brad,2014-09-10 00:28:50,00:00:55,,The League: Season 5: The Von Nowzick Wedding (Episode 2),,Google Chromecast streaming stick,00:21:03,Not latest view,US (United States)
Brad,2014-09-09 01:09:52,00:20:07,,The League: Season 5: The Von Nowzick Wedding (Episode 2),,Google Chromecast streaming stick,00:20:07,Not latest view,US (United States)
Brad,2014-09-09 00:45:27,00:22:19,,The League: Season 5: The Bachelor Draft (Episode 1),,Google Chromecast streaming stick,00:22:19,00:22:19,US (United States)
Brad,2014-09-09 00:44:34,00:00:13,,The League: Season 5: The Bachelor Draft (Episode 1),,Apple iPhone 5 with CDMA,00:00:00,Not latest view,US (United States)
Brad,2014-09-08 00:42:45,00:43:06,,The Walking Dead: Season 2: Triggerfinger (Episode 9),,Google Chromecast streaming stick,00:43:04,00:43:04,US (United States)
Brad,2014-09-07 23:58:55,00:43:00,,The Walking Dead: Season 2: Nebraska (Episode 8),,Google Chromecast streaming stick,00:43:00,00:43:00,US (United States)
Brad,2014-09-07 23:13:02,02:03:08,,Guess Who,,Samsung 2011 Genoa-S Smart TV,01:41:05,Not latest view,US (United States)
Brad,2014-09-07 23:06:54,00:42:53,,The Walking Dead: Season 2: Pretty Much Dead Already (Episode 7),,Google Chromecast streaming stick,00:42:53,00:42:53,US (United States)
Brad,2014-09-07 22:22:29,00:43:02,,The Walking Dead: Season 2: Secrets (Episode 6),,Google Chromecast streaming stick,00:43:02,00:43:02,US (United States)
Brad,2014-09-07 21:38:30,00:43:02,,The Walking Dead: Season 2: Chupacabra (Episode 5),,Google Chromecast streaming stick,00:43:02,00:43:02,US (United States)
Brad,2014-09-07 21:03:47,00:32:18,,The Walking Dead: Season 2: Cherokee Rose (Episode 4),,Google Chromecast streaming stick,00:43:27,00:43:27,US (United States)
Brad,2014-09-07 21:03:08,00:00:06,,The Walking Dead: Season 2: Cherokee Rose (Episode 4),,Apple iPhone 5 with CDMA,00:11:10,Not latest view,US (United States)
Brad,2014-09-07 20:59:14,00:00:52,,The Walking Dead: Season 2: Cherokee Rose (Episode 4),,Chrome PC (Cadmium),00:11:04,Not latest view,US (United States)
Brad,2014-09-07 20:58:19,00:00:39,,The Walking Dead: Season 2: Cherokee Rose (Episode 4),,Chrome PC (Cadmium),00:11:52,Not latest view,US (United States)
Brad,2014-09-07 20:45:58,00:11:13,,The Walking Dead: Season 2: Cherokee Rose (Episode 4),,Google Chromecast streaming stick,00:11:13,Not latest view,US (United States)
Brad,2014-09-07 20:45:20,00:00:05,,The Walking Dead: Season 2: Cherokee Rose (Episode 4),,Chrome PC (Cadmium),00:00:05,Not latest view,US (United States)
Brad,2014-09-07 04:24:05,00:43:20,,The Walking Dead: Season 2: Save the Last One (Episode 3),,Google Chromecast streaming stick,00:43:20,00:43:20,US (United States)
Brad,2014-09-07 04:23:16,00:00:18,,The Walking Dead: Season 2: Save the Last One (Episode 3),,Chrome PC (Cadmium),00:00:18,Not latest view,US (United States)
Brad,2014-09-07 03:40:17,00:42:26,,The Walking Dead: Season 2: Bloodletting (Episode 2),,Google Chromecast streaming stick,00:42:26,00:42:26,US (United States)
Brad,2014-09-07 03:40:09,00:00:03,,The Walking Dead: Season 2: Bloodletting (Episode 2),,Chrome PC (Cadmium),00:00:03,Not latest view,US (United States)
Brad,2014-09-07 03:39:56,00:00:05,,The Walking Dead: Season 2: What Lies Ahead (Episode 1),,Chrome PC (Cadmium),00:00:05,00:00:05,US (United States)
Brad,2014-09-07 02:31:19,01:02:52,,The Walking Dead: Season 2: What Lies Ahead (Episode 1),,Google Chromecast streaming stick,01:02:52,Not latest view,US (United States)
Brad,2014-09-07 02:30:41,00:00:20,,The Walking Dead: Season 2: What Lies Ahead (Episode 1),,Chrome PC (Cadmium),00:00:20,Not latest view,US (United States)
Brad,2014-09-07 00:19:13,00:45:26,,The Walking Dead: Season 1: TS-19 (Episode 6),,Google Chromecast streaming stick,00:45:26,00:45:26,US (United States)
Brad,2014-09-07 00:19:02,00:00:04,,The Walking Dead: Season 1: TS-19 (Episode 6),,Chrome PC (Cadmium),00:00:04,Not latest view,US (United States)
Brad,2014-09-07 00:18:55,00:00:04,,The Walking Dead: Season 1: Wildfire (Episode 5),,Chrome PC (Cadmium),00:00:04,00:00:04,US (United States)
Brad,2014-09-06 23:33:23,00:45:20,,The Walking Dead: Season 1: Wildfire (Episode 5),,Google Chromecast streaming stick,00:45:19,Not latest view,US (United States)
Brad,2014-09-06 23:33:14,00:00:05,,The Walking Dead: Season 1: Wildfire (Episode 5),,Chrome PC (Cadmium),00:00:05,Not latest view,US (United States)
Brad,2014-09-06 23:32:56,00:00:11,,The Walking Dead: Season 1: Vatos (Episode 4),,Chrome PC (Cadmium),00:00:11,00:00:11,US (United States)
Brad,2014-09-06 22:47:46,00:44:59,,The Walking Dead: Season 1: Vatos (Episode 4),,Google Chromecast streaming stick,00:44:59,Not latest view,US (United States)
Brad,2014-09-06 22:43:47,00:00:26,,The Walking Dead: Season 1: Vatos (Episode 4),,Chrome PC (Cadmium),00:00:26,Not latest view,US (United States)
Brad,2014-09-06 02:53:07,01:33:58,,Flubber,,Samsung 2011 Genoa-S Smart TV,01:33:58,Not latest view,US (United States)
Brad,2014-09-06 01:56:52,00:45:21,,The Walking Dead: Season 1: Tell It to the Frogs (Episode 3),,Google Chromecast streaming stick,00:45:16,00:45:16,US (United States)
Brad,2014-09-06 01:18:38,00:29:40,,A Christmas Kiss,,Samsung 2011 Genoa-S Smart TV,00:29:40,Not latest view,US (United States)
Brad,2014-09-06 01:11:22,00:44:48,,The Walking Dead: Season 1: Guts (Episode 2),,Google Chromecast streaming stick,00:44:48,00:44:48,US (United States)
Brad,2014-09-06 00:01:35,01:07:09,,The Walking Dead: Season 1: Days Gone Bye (Episode 1),,Google Chromecast streaming stick,01:07:09,01:07:09,US (United States)
Brad,2014-09-05 00:14:23,01:08:46,,Jeff Dunham: Arguing with Myself,,Samsung 2011 Genoa-S Smart TV,01:08:46,01:08:46,US (United States)
Brad,2014-09-03 23:53:03,01:29:38,,Serenity,,Google Chromecast streaming stick,01:29:38,Not latest view,US (United States)
